date,ndvi_mean_wt,ndvi_mean_it,site
2019-06-16,0.5163260369340557,0.4907535821341444,TOOL280-2
2019-06-18,0.5231869402614563,0.502018944992675,TOOL280-2
2019-06-20,0.5088126416680961,0.4855921147550133,TOOL280-2
2019-06-26,0.5811473391643909,0.5571933646361932,TOOL280-2
2019-07-08,0.6219583619545404,0.600528957704615,TOOL280-2
2019-07-10,0.6244738181120248,0.6104409590852341,TOOL280-2
2019-07-11,0.5991761494422049,0.581416026007837,TOOL280-2
2019-07-23,0.6044862620787198,0.58663421030519,TOOL280-2
2019-08-07,0.6434984278281848,0.6381394287336386,TOOL280-2
2019-08-30,0.5450826402281373,0.5408636556404197,TOOL280-2
2020-06-02,0.4838130447285942,0.4923711108675987,TOOL280-2
2020-06-20,0.375915170130534,0.4143084164703102,TOOL280-2
2020-07-07,0.6640376267890596,0.6608144315829482,TOOL280-2
2020-07-15,0.6318262166313501,0.6308180312336478,TOOL280-2
2020-08-04,0.6491094835183499,0.6501460354713298,TOOL280-2
2020-08-21,0.530204505666648,0.5343129700079007,TOOL280-2
2021-06-05,0.4170803982843433,0.418539120686886,TOOL280-2
2021-07-12,0.6729041492136809,0.6738662514122901,TOOL280-2
2021-07-15,0.6904556819488318,0.7015644181698669,TOOL280-2
2021-07-19,0.6783112710726867,0.6961968282763311,TOOL280-2
2021-07-20,0.6889767605775052,0.699730409413914,TOOL280-2
2021-08-04,0.7147024175928837,0.7193094474991273,TOOL280-2
2022-06-04,0.4402934725045897,0.4484286566071443,TOOL280-2
2022-06-19,0.5249963523249318,0.5245149957974352,TOOL280-2
2022-06-20,0.5332567722456005,0.5306807440048773,TOOL280-2
2022-07-09,0.6098228164236498,0.6095389935752493,TOOL280-2
2022-07-10,0.5990681260829253,0.5981396487583932,TOOL280-2
2022-07-20,0.6901019039372166,0.6905148202609169,TOOL280-2
2022-08-03,0.6839600186312466,0.6816535319486865,TOOL280-2
2023-08-04,0.7096084295867123,0.7059773433263126,TOOL280-2
2024-06-08,0.4472916942097363,0.4470763991982514,TOOL280-2
2024-06-11,0.4564706914201099,0.4516521929414452,TOOL280-2
2024-06-13,0.4801426109158097,0.4708850985404109,TOOL280-2
2024-06-14,0.5094325291890635,0.4974269725504344,TOOL280-2
2024-06-19,0.5683670587383269,0.5554481565126288,TOOL280-2
2024-06-21,0.5659250391110338,0.5582471005597609,TOOL280-2
2024-06-24,0.5958325868897626,0.5877693722448564,TOOL280-2
2024-07-23,0.6919504760322863,0.6859226045934731,TOOL280-2
2024-07-24,0.6806730354115813,0.684079720142595,TOOL280-2
2025-06-11,0.3763652263683923,0.3941840823117574,TOOL280-2
